"","Site","Knoll","Year","Date","year_month","survey_id","Observer","Species","Species_2015","Family","Abundance","Length","Confidence","Status","a","b"
"7891","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,4,0,"C",0.02058,3
"7892","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Thalassoma rueppellii","Thalassoma spp.","Labridae",2,7,0,"T",0.01380875,3.041
"7893","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Parupeneus forsskali","Mullidae","Mullidae",1,6,0,"T",0.007,3.1699
"7894","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,7,0,"C",0.006954,3
"7895","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Saurida gracilis","Synodontidae","Synodontidae",1,7,0,"C",0.00366,3.3235
"7896","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,8,0,"C",0.00501,3.1
"7897","Caves","9",2020,2020-10-12,"2020 b","Caves_9_2020-10-12","Sagi Marom","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,6,0,"C",0.00501,3.1
"7898","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Parupeneus macronemus","Mullidae","Mullidae",1,21,0,"T",0.00688666666666667,3.26266666666667
"7899","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,4,0,"C",0.02058,3
"7900","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,6,0,"C",0.02058,3
"7901","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,18,0,"T",0.01945,2.9315
"7902","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,15,0,"T",0.01945,2.9315
"7903","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Oxycheilinus digramma","Labridae","Labridae",1,25,0,"T",0.01181,3.01266666666667
"7904","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,3,0,"T",0.01380875,3.041
"7905","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Koumansetta hectori","Gobiidae","Gobiidae",1,4,0,"C",0.0146223333333333,2.88026666666667
"7906","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,4,0,"C",0.01380875,3.041
"7907","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,5,0,"C",0.01380875,3.041
"7908","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Synodus variegatus","Synodontidae","Synodontidae",1,9,0,"C",0.00366,3.3235
"7909","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Synodus variegatus","Synodontidae","Synodontidae",3,8,0,"C",0.00366,3.3235
"7910","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Istigobius decoratus","Gobiidae","Gobiidae",2,7,0,"C",0.0146223333333333,2.88026666666667
"7911","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,6,0,"C",0.0146223333333333,2.88026666666667
"7912","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,4,0,"C",0.0146223333333333,2.88026666666667
"7913","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Eviota guttata","Gobiidae","Gobiidae",1,3,0,"C",0.0146223333333333,2.88026666666667
"7914","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,3,0,"C",0.009835,3.055
"7915","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,1,0,"C",0.009835,3.055
"7916","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,5,0,"C",0.009835,3.055
"7917","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",10,6,0,"C",0.009835,3.055
"7918","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",20,6,0,"C",0.009835,3.055
"7919","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Ecsenius nalolo","Blenniidae","Blenniidae",1,4,0,"C",0.0061,3
"7920","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Alloblennius pictus","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"7921","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Scolopsis ghanam","Scolopsis ghanam","Nemipteridae",1,6,0,"T",0.01778,2.97
"7922","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,5,0,"C",0.006954,3
"7923","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",2,6,0,"C",0.011,3.24
"7924","Caves","10",2020,2020-10-12,"2020 b","Caves_10_2020-10-12","Hezi Buba","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,5,0,"C",0.00501,3.1
"7925","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Coris caudimacula","Coris caudimacula","Labridae",1,7,0,"T",0.01380875,3.041
"7926","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Coris caudimacula","Coris caudimacula","Labridae",1,2,0,"T",0.01380875,3.041
"7927","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Coris caudimacula","Coris caudimacula","Labridae",1,1.5,0,"T",0.01380875,3.041
"7928","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Synodus variegatus","Synodontidae","Synodontidae",1,9,0,"C",0.00366,3.3235
"7929","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Istigobius decoratus","Gobiidae","Gobiidae",3,5,0,"C",0.0146223333333333,2.88026666666667
"7930","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Istigobius decoratus","Gobiidae","Gobiidae",1,6,0,"C",0.0146223333333333,2.88026666666667
"7931","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,13,0,"T",0.01945,2.9315
"7932","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,12,0,"T",0.0089,3.278
"7933","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,5,0,"T",0.0089,3.278
"7934","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Eviota guttata","Gobiidae","Gobiidae",3,2,0,"C",0.0146223333333333,2.88026666666667
"7935","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Eviota guttata","Gobiidae","Gobiidae",1,3.5,0,"C",0.0146223333333333,2.88026666666667
"7936","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Eviota guttata","Gobiidae","Gobiidae",4,2,0,"C",0.0146223333333333,2.88026666666667
"7937","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Eviota guttata","Gobiidae","Gobiidae",5,2,0,"C",0.0146223333333333,2.88026666666667
"7938","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Eviota guttata","Gobiidae","Gobiidae",13,2.5,0,"C",0.0146223333333333,2.88026666666667
"7939","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Ecsenius nalolo","Blenniidae","Blenniidae",2,3,0,"C",0.0061,3
"7940","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Pristiapogon exostigma","Apogonidae","Apogonidae",9,5,0,"C",0.011,3.24
"7941","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Ostorhinchus nigrofasciatus","Apogonidae","Apogonidae",1,6,0,"C",0.011,3.24
"7942","Caves","11",2020,2020-10-12,"2020 b","Caves_11_2020-10-12","Sagi Marom","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,3,0,"C",0.009835,3.055
"7943","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Stethojulis albovittata","Labridae","Labridae",1,12,0,"T",0.029725,2.71275
"7944","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Anampses lineatus","Labridae","Labridae",1,13,0,"T",0.01466,3
"7945","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,12,0,"T",0.0089,3.278
"7946","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gomphosus caeruleus","Gomphosus caeruleus","Labridae",1,15,0,"T",0.01132,3
"7947","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gomphosus caeruleus","Gomphosus caeruleus","Labridae",2,1.5,0,"T",0.01132,3
"7948","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Parupeneus forsskali","Mullidae","Mullidae",1,11,0,"T",0.007,3.1699
"7949","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Parupeneus forsskali","Mullidae","Mullidae",1,6,0,"T",0.007,3.1699
"7950","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Parupeneus forsskali","Mullidae","Mullidae",1,15,0,"T",0.007,3.1699
"7951","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Synodus variegatus","Synodontidae","Synodontidae",1,12,0,"C",0.00366,3.3235
"7952","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Monotaxis grandoculis","Lethrinidae","Lethrinidae",1,32,0,"T",0.0548016666666667,2.72845
"7953","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Dascyllus trimaculatus","Dascyllus trimaculatus","Pomacentridae",2,10,0,"C",0.0716,2.635
"7954","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Epinephelus tauvina","Serranidae","Serranidae",1,50,0,"T",0.02151125,3.01919583333333
"7955","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",1,8,0,"C",0.02173,3
"7956","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",1,3,0,"C",0.02173,3
"7957","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,8,0,"C",0.02058,3
"7958","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,5,0,"C",0.02058,3
"7959","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,3,0,"C",0.02058,3
"7960","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,7,0,"C",0.02058,3
"7961","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,4,0,"C",0.02058,3
"7962","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",3,5,0,"C",0.0175096041666667,3.04466479166667
"7963","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",5,4,0,"C",0.0175096041666667,3.04466479166667
"7964","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",3,3.5,0,"C",0.0175096041666667,3.04466479166667
"7965","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",3,4.5,0,"C",0.0273963636363636,2.95906060606061
"7966","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",3,3,0,"C",0.0273963636363636,2.95906060606061
"7967","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,2,0,"C",0.0273963636363636,2.95906060606061
"7968","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,1.5,0,"C",0.0273963636363636,2.95906060606061
"7969","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Istigobius decoratus","Gobiidae","Gobiidae",1,5,0,"C",0.0146223333333333,2.88026666666667
"7970","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Istigobius decoratus","Gobiidae","Gobiidae",5,4,0,"C",0.0146223333333333,2.88026666666667
"7971","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Istigobius decoratus","Gobiidae","Gobiidae",2,3,0,"C",0.0146223333333333,2.88026666666667
"7972","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,4.5,0,"C",0.0146223333333333,2.88026666666667
"7973","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gnatholepis anjerensis","Gobiidae","Gobiidae",3,4,0,"C",0.0146223333333333,2.88026666666667
"7974","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,7,0,"C",0.0146223333333333,2.88026666666667
"7975","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gnatholepis anjerensis","Gobiidae","Gobiidae",3,3,0,"C",0.0146223333333333,2.88026666666667
"7976","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gnatholepis anjerensis","Gobiidae","Gobiidae",5,2.5,0,"C",0.0146223333333333,2.88026666666667
"7977","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Cephalopholis hemistiktos","Serranidae","Serranidae",1,12,0,"T",0.0175,3
"7978","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,2,0,"C",0.01380875,3.041
"7979","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",2,1.5,0,"C",0.01380875,3.041
"7980","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Thalassoma rueppellii","Thalassoma spp.","Labridae",7,2,0,"T",0.01380875,3.041
"7981","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,1.5,0,"T",0.01380875,3.041
"7982","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,3,0,"C",0.00501,3.1
"7983","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,2.5,0,"C",0.00501,3.1
"7984","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gobiodon reticulatus","Gobiidae","Gobiidae",2,4,0,"C",0.0146223333333333,2.88026666666667
"7985","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gobiodon reticulatus","Gobiidae","Gobiidae",2,2,0,"C",0.0146223333333333,2.88026666666667
"7986","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gobiodon reticulatus","Gobiidae","Gobiidae",1,3,0,"C",0.0146223333333333,2.88026666666667
"7987","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudocheilinus hexataenia","Pseudocheilinus hexataenia","Labridae",1,1.5,0,"T",0.01452,3.0575
"7988","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius nalolo","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"7989","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius nalolo","Blenniidae","Blenniidae",3,2,0,"C",0.0061,3
"7990","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius nalolo","Blenniidae","Blenniidae",2,3.5,0,"C",0.0061,3
"7991","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Synodus variegatus","Synodontidae","Synodontidae",2,5,0,"C",0.00366,3.3235
"7992","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Synodus variegatus","Synodontidae","Synodontidae",1,6,0,"C",0.00366,3.3235
"7993","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius aroni","Blenniidae","Blenniidae",1,2.5,0,"C",0.0061,3
"7994","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius aroni","Blenniidae","Blenniidae",2,4,0,"C",0.0061,3
"7995","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius aroni","Blenniidae","Blenniidae",2,2,0,"C",0.0061,3
"7996","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Ecsenius aroni","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"7997","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",1,2,0,"C",0.02978,3
"7998","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Chromis viridis","Chromis viridis","Pomacentridae",1,2,0,"C",0.021625,2.892
"7999","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Eviota guttata","Gobiidae","Gobiidae",9,1.5,0,"C",0.0146223333333333,2.88026666666667
"8000","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Eviota guttata","Gobiidae","Gobiidae",1,1,0,"C",0.0146223333333333,2.88026666666667
"8001","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Eviota guttata","Gobiidae","Gobiidae",1,2,0,"C",0.0146223333333333,2.88026666666667
"8002","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Sargocentron caudimaculatum","Sargocentron spp.","Holocentridae",1,17,0,"C",0.016844375,3.06746875
"8003","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Gobiodon rivulatus","Gobiidae","Gobiidae",4,2,0,"C",0.0146223333333333,2.88026666666667
"8004","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,4,0,"C",0.00501,3.1
"8005","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",5,3,0,"C",0.009835,3.055
"8006","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Eviota punyit","Gobiidae","Gobiidae",6,1.5,0,"C",0.0146223333333333,2.88026666666667
"8007","Caves","12",2020,2020-10-12,"2020 b","Caves_12_2020-10-12","Tal Perevolotsky","Eviota punyit","Gobiidae","Gobiidae",3,1,0,"C",0.0146223333333333,2.88026666666667
"8008","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",1,18,0,"T",0.0113,3.1805
"8009","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,12,0,"T",0.0089,3.278
"8010","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Ostracion cubicum","Ostracion spp.","Ostraciidae",1,9,0,"T",0.101,2.588
"8011","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Sufflamen albicaudatum","Balistidae","Balistidae",1,21,0,"T",0.00885,3.277
"8012","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,25,0,"T",0.01945,2.9315
"8013","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",20,3,0,"C",0.011,3.24
"8014","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",3,3,0,"C",0.00501,3.1
"8015","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",33,3,0,"C",0.009835,3.055
"8016","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,2.5,0,"C",0.02058,3
"8017","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Gnatholepis anjerensis","Gobiidae","Gobiidae",1,3,0,"C",0.0146223333333333,2.88026666666667
"8018","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Gnatholepis anjerensis","Gobiidae","Gobiidae",2,4,0,"C",0.0146223333333333,2.88026666666667
"8019","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Istigobius decoratus","Gobiidae","Gobiidae",3,5,0,"C",0.0146223333333333,2.88026666666667
"8020","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Istigobius decoratus","Gobiidae","Gobiidae",8,2.5,0,"C",0.0146223333333333,2.88026666666667
"8021","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Synodus variegatus","Synodontidae","Synodontidae",2,5,0,"C",0.00366,3.3235
"8022","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Ecsenius frontalis","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"8023","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,4,0,"C",0.00501,3.1
"8024","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Pristiapogon exostigma","Apogonidae","Apogonidae",3,3,0,"C",0.011,3.24
"8025","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Pristiapogon exostigma","Apogonidae","Apogonidae",3,5,0,"C",0.011,3.24
"8026","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Eviota guttata","Gobiidae","Gobiidae",1,2,0,"C",0.0146223333333333,2.88026666666667
"8027","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Eviota punyit","Gobiidae","Gobiidae",1,2.5,0,"C",0.0146223333333333,2.88026666666667
"8028","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Ecsenius frontalis","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"8029","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Ecsenius nalolo","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"8030","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,4,0,"T",0.01380875,3.041
"8031","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,5,0,"T",0.01380875,3.041
"8032","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",3,1.5,0,"C",0.02173,3
"8033","Caves","13",2020,2020-10-12,"2020 b","Caves_13_2020-10-12","Mai Lazarus","Dascyllus trimaculatus","Dascyllus trimaculatus","Pomacentridae",2,1.5,0,"C",0.0716,2.635
