Country,Project,Expedition,Location,Date,KnollID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Knoll,Time Start,Time End,Notes,Observer,Species,Amount,Length,Confidence
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Thalassoma rueppellii,4,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Cheilinus lunulatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Pseudanthias squamipinnis,10,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Dascyllus trimaculatus,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Lethrinus mahsena,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Pomacentrus trichrourus,5,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Chromis dimidiata,2,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Chromis dimidiata,4,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Parupeneus forsskali,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Pseudochromis fridmani,1,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Thalassoma rueppellii,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,first,Thalassoma rueppellii,1,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Zebrasoma xanthurum,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Variola louti,1,35,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Cheilinus lunulatus,1,25,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Acanthurus nigrofuscus,1,13,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Chaetodon fasciatus,1,22,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Thalassoma rueppellii,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Thalassoma rueppellii,1,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Thalassoma rueppellii,1,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Thalassoma rueppellii,1,4.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudanthias squamipinnis,4,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudanthias squamipinnis,5,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudanthias squamipinnis,4,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudanthias squamipinnis,5,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pomacentrus trichrourus,1,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pomacentrus trichrourus,2,6,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Myripristis murdjan,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Chromis dimidiata,1,4.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Chromis dimidiata,2,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Chromis dimidiata,1,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Chromis dimidiata,1,6,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudochromis fridmani,1,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Pseudochromis fridmani,1,4.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gnatholepis anjerensis,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gnatholepis anjerensis,2,1.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gnatholepis anjerensis,1,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Sargocentron caudimaculatum,1,25,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Trimma barralli,1,1,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Trimma barralli,1,1.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Eviota sebreei,2,1.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Eviota prasites,1,1.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Eviota prasites,1,1,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Tripterygiidae sp.,1,1.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Cheilodipterus novemstriatus,1,2.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gobiodon reticulatus,1,2.5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gobiodon reticulatus,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,2,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 2,Ori Hepner,Tal Perevolotsky,2,,,,second,Gobiodon reticulatus,1,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Dascyllus trimaculatus,2,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Acanthurus nigrofuscus,1,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Thalassoma rueppellii,1,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Thalassoma rueppellii,2,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Sufflamen albicaudatus,1,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Ctenochaetus striatus,1,12,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Scarus ferrugineus,1,20,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Cheilinus lunulatus,1,30,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Epinephelus fasciatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Pomacentrus sulfureus,2,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Chromis dimidiata,4,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Pomacentrus trichrourus,6,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Trimma barralli,2,4,1
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Chaetodon paucifasciatus,1,7,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Thalassoma rueppellii,2,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Epinephelus fasciatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Labroides dimidiatus,1,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,3,Ori Hepner,Tal Perevolotsky,Ori Hepner and Tal Perevolotsky - 3,Ori Hepner,Tal Perevolotsky,3,,,,first,Hemigymnus fasciatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Parupeneus cyclostomus,2,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Gomphosus caeruleus,2,14,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Acanthurus nigrofuscus,1,11,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Sufflamen albicaudatus,1,13,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Siganus luridus,1,13,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Thalassoma rueppellii,1,8,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Epinephelus fasciatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Epinephelus fasciatus,1,16,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Epinephelus fasciatus,1,17,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Eviota guttata,3,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Pseudochromis fridmani,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,first,Gymnothorax griseus,1,40,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Parupeneus cyclostomus,2,20,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Zebrasoma xanthurum,2,18,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Abudefduf vaigiensis,1,17,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Ctenochaetus striatus,1,20,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Acanthurus nigrofuscus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Parupeneus forsskali,1,22,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Cheilinus lunulatus,1,20,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Scarus ferrugineus,1,50,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Gomphosus caeruleus,2,16,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Thalassoma rueppellii,1,14,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Thalassoma rueppellii,1,16,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Epinephelus fasciatus,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Epinephelus fasciatus,1,20,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Epinephelus fasciatus,1,25,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Gymnothorax griseus,1,35,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Pseudochromis fridmani,1,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,9,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 9,Yoni Belmaker,Avery Deveto,9,,,,second,Eviota guttata,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Zebrasoma xanthurum,1,14,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Zebrasoma xanthurum,1,15,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Thalassoma rueppellii,1,18,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Thalassoma rueppellii,2,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Thalassoma rueppellii,2,4,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Ecsenius frontalis,2,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Pomacentrus trichrourus,3,5,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Pomacentrus sulfureus,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Epinephelus fasciatus,1,19,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Eviota guttata,4,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Pseudochromis fridmani,1,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Gnatholepis anjerensis,3,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Gnatholepis anjerensis,2,3,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Gnatholepis anjerensis,4,2,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Labroides dimidiatus,1,1,0
Israel,EcoCamp,EcoCamp September 2022,Caves,2022-09-12 00:00:00,10,Yoni Belmaker,Avery Deveto,Yoni Belmaker and Avery Deveto - 10,Yoni Belmaker,Avery Deveto,10,,,,first,Tripterygiidae sp.,1,2,0
